InvoiceID,invoice_date,customer_id,customer_name,country,product_id,product_name,category,quantity,unit_price,total,payment_method,return_status,ReviewScore,promo,delivery_days,shipping_cost
INV1169,12/03/2024 12:32,CUST1508,Joshua Vance,India,P1283,Compare Knowledge,Clothing,5,237.80,1189.00,Credit Card,Not Returned,5,No,3,12.94
INV1170,9/01/2024 13:54,CUST2043,Andre Watson,USA,P1096,Standard Law,Toys,4,336.14,1344.56,PayPal,Not Returned,,Yes,7,15.95
INV1171,4/02/2025 2:01,CUST1145,Joyce Solis,Australia,P1270,The Understand,Electronics,1,197.48,197.48,Bitcoin,Not Returned,5,Yes,12,11.78
INV1172,13/06/2023 7:54,CUST1149,Stephanie Manning,UK,P1008,Space Oil,Automotive,5,212.66,1063.30,Credit Card,Not Returned,3,No,10,17.82
INV1173,25/11/2024 14:01,CUST1850,Shannon Miller,France,P1216,Up Job,Electronics,4,155.42,621.68,PayPal,Not Returned,2,Yes,8,23.02
INV1174,31/01/2025 10:53,CUST1318,Stephen Hoffman,United States,P1274,Simple Among,Sports,3,297.99,893.97,Bitcoin,Not Returned,1,Yes,3,2.16
INV1175,14/05/2025 17:55,CUST1889,Kristen Sloan,USA,P1059,Small Read,Clothing,4,342.45,1369.80,PayPal,Not Returned,5,Yes,11,0.28
INV1176,8/09/2023 6:05,CUST2016,Suzanne Jones,UK,P1487,Generation Character,Sports,3,311.76,935.28,PayPal,Not Returned,2,Yes,12,22.50
INV1177,10/07/2023 12:11,CUST1686,Maria Henry,United States,P1413,Join Job,Beauty,4,208.76,835.04,Credit Card,Not Returned,4,No,,12.49
INV1178,4/10/2024 9:41,CUST2160,Ashley Malone,United States,P1085,Leader Staff,Books,3,357.91,1073.73,Credit Card,Not Returned,4,Yes,,21.47
INV1179,6/09/2024 20:40,CUST1025,Judy Baker,New Zealand,P1125,Focus Listen,Automotive,1,35.17,35.17,PayPal,Not Returned,,No,3,8.05
INV1180,24/08/2023 22:47,CUST1852,Victor Edwards,United States,P1468,Job Before,Sports,3,326.67,980.01,Credit Card,Not Returned,,Yes,3,20.11
INV1181,17/04/2025 5:30,CUST1094,John Whitehead,Germany,P1488,Specific Try,Books,4,251.35,1005.40,Bank Transfer,Not Returned,4,No,,9.22
INV1182,3/05/2024 21:17,CUST1597,Susan Davis,Canada,P1288,Major Themselves,Books,3,103.68,311.04,Bitcoin,Not Returned,1,Yes,2,0.16
INV1183,4/07/2023 5:38,CUST1839,Michele Smith,USA,P1012,Industry A,Beauty,2,142.55,285.10,Credit Card,Not Returned,3,No,1,5.13
INV1184,4/06/2024 16:48,CUST1487,Samantha Gardner,U.S.,P1214,Short All,Home,4,309.68,1238.72,Credit Card,Returned,1,No,11,22.39
INV1185,3/07/2023 13:50,CUST1938,Amy Ramirez,France,P1498,Another Right,Garden,1,423.43,423.43,Bitcoin,Not Returned,4,Yes,6,16.56
INV1186,3/02/2025 21:14,CUST1267,Colin Terry,Australia,P1121,There Ten,Automotive,3,332.63,997.89,Bitcoin,Not Returned,5,No,5,11.32
INV1187,22/03/2024 19:22,CUST1478,Curtis Williams,India,P1038,Director Similar,Electronics,2,403.50,807.00,Credit Card,Not Returned,3,No,6,3.02
INV1188,4/08/2024 22:11,CUST1733,Edgar Hughes,Germany,P1493,Although Machine,Garden,2,451.10,902.20,Credit Card,Not Returned,5,No,13,17.62
INV1189,20/01/2025 13:52,CUST2235,Jessica Smith,Australia,P1020,Forward Age,Toys,2,415.56,831.12,PayPal,Not Returned,3,Yes,10,7.47
INV1190,27/09/2023 6:41,CUST1356,Jesse Perry,France,P1015,Admit National,Sports,4,52.87,211.48,PayPal,Not Returned,,Yes,1,0.30
INV1191,2/09/2023 6:13,CUST1455,Marie Moody,Australia,P1066,From Notice,Clothing,2,435.91,871.82,Credit Card,Not Returned,2,Yes,,24.93
INV1192,26/02/2024 21:19,CUST1404,Joann Glass,United States,P1462,Physical But,Clothing,4,437.72,1750.88,Bank Transfer,Not Returned,3,Yes,2,23.10
INV1193,3/05/2025 13:13,CUST1887,Dana Ruiz,New Zealand,P1420,Environmental Street,Electronics,4,330.54,1322.16,PayPal,Not Returned,1,No,4,11.15
INV1194,18/01/2025 23:40,CUST1304,Maria Parker,Canada,P1017,Five According,Electronics,5,366.22,1831.10,Bitcoin,Not Returned,4,No,,2.19
INV1195,8/01/2025 14:03,CUST1784,Margaret Harper,France,P1070,Claim Apply,Home,4,271.99,1087.96,Credit Card,Not Returned,5,No,7,13.61
INV1196,17/07/2023 6:09,CUST1992,Michael Bowen,New Zealand,P1176,Process Even,Automotive,5,442.65,2213.25,Credit Card,Not Returned,1,Yes,14,20.27
INV1197,23/07/2023 19:06,CUST1575,Kelly Edwards,India,P1029,Magazine Heart,Beauty,4,108.71,434.84,PayPal,Not Returned,5,Yes,4,13.34
INV1198,21/12/2023 22:31,CUST1114,Garrett Lin,New Zealand,P1391,Point World,Home,2,397.35,794.70,PayPal,Not Returned,4,No,12,18.45
INV1199,4/01/2025 14:59,CUST1734,Steven Stein,Australia,P1467,Almost Expert,Toys,5,172.59,862.95,PayPal,Not Returned,1,No,8,7.73
INV1200,3/09/2023 16:44,CUST2004,Mary Miller,India,P1019,Difficult Total,Sports,1,44.01,44.01,Bitcoin,Returned,4,Yes,12,3.26
INV1201,30/03/2024 14:12,CUST2468,Mr. Edward Terry,U.S.,P1090,Indicate Reach,Beauty,3,15.41,46.23,PayPal,Not Returned,4,No,1,9.34
INV1202,2/11/2024 19:07,CUST2356,Kristine Carrillo,UK,P1202,Way Need,Electronics,5,355.85,1779.25,PayPal,Not Returned,3,No,10,7.93
INV1203,6/06/2024 19:58,CUST2448,Randy Wright,India,P1495,Treatment Nearly,Garden,5,472.89,2364.45,PayPal,Not Returned,1,No,4,18.35
INV1204,15/02/2025 12:09,CUST1603,Keith Rodriguez,India,P1065,Need Analysis,Home,2,256.30,512.60,Credit Card,Not Returned,2,Yes,10,14.14
INV1205,19/05/2023 2:34,CUST2016,Suzanne Jones,Canada,P1072,Increase Like,Food,3,165.46,496.38,Bank Transfer,Not Returned,,No,7,0.28
INV1206,30/06/2024 9:00,CUST1429,Nancy Jennings,United States,P1127,Glass Determine,Food,1,241.01,241.01,Credit Card,Not Returned,5,No,2,22.11
INV1207,15/03/2025 15:51,CUST2009,Blake Orr,New Zealand,P1451,Reveal Glass,Beauty,4,169.56,678.24,Bitcoin,Not Returned,4,Yes,2,11.28
INV1208,1/11/2023 20:59,CUST1068,James Brown,United States,P1150,Receive Here,Toys,1,307.78,307.78,PayPal,Not Returned,1,Yes,8,23.55
INV1209,24/10/2023 4:48,CUST1190,Debra Morton,Germany,P1173,Five Eat,Electronics,5,449.97,2249.85,Bitcoin,Not Returned,1,No,2,1.34
INV1210,23/01/2025 7:19,CUST1678,Jose Crawford,France,P1105,Agent Speech,Clothing,2,35.00,70.00,Bank Transfer,Not Returned,2,Yes,1,1.24
INV1211,22/04/2025 12:41,CUST2170,Tina Taylor,Australia,P1281,Staff Their,Sports,4,142.74,570.96,Credit Card,Not Returned,5,No,3,2.42
INV1212,17/10/2024 1:45,CUST1423,Mary Escobar,Germany,P1087,Sound Central,Beauty,3,221.86,665.58,Bank Transfer,Not Returned,3,No,14,16.53
INV1213,22/02/2024 10:26,CUST1186,Jonathan Peterson,Australia,P1328,Show Specific,Toys,5,280.12,1400.60,Bank Transfer,Not Returned,,No,7,11.63
INV1214,30/01/2024 5:05,CUST1463,Taylor Carlson,U.S.,P1428,Outside Power,Garden,3,65.11,195.33,Credit Card,Not Returned,2,No,12,14.74
INV1215,1/05/2024 12:40,CUST2133,Caitlin Perry,New Zealand,P1031,Evidence Hit,Clothing,4,306.52,1226.08,Bitcoin,Not Returned,1,No,4,1.97
INV1216,2/05/2025 22:03,CUST2462,Yolanda Garrett,France,P1017,Five According,Electronics,5,366.22,1831.10,PayPal,Not Returned,3,Yes,2,24.30
INV1217,7/06/2023 3:12,CUST1394,Tamara Davis,New Zealand,P1064,Arm Focus,Toys,1,486.08,486.08,PayPal,Not Returned,2,No,14,18.18
INV1218,9/04/2025 18:52,CUST1137,Courtney Gonzalez,France,P1044,Scientist Part,Garden,4,75.72,302.88,Bank Transfer,Not Returned,,No,1,10.36
INV1219,7/08/2024 20:55,CUST1303,Sara Fuller,United States,P1290,Believe Seven,Books,5,67.48,337.40,Credit Card,Not Returned,4,No,14,10.27
INV1220,22/10/2024 6:49,CUST1784,Margaret Harper,Germany,P1335,Actually Low,Books,4,205.18,820.72,Bank Transfer,Not Returned,4,No,,9.89
INV1221,9/08/2023 2:24,CUST1678,Jose Crawford,Germany,P1353,Around Read,Electronics,2,487.28,974.56,Bank Transfer,Returned,2,No,4,21.07
INV1222,8/12/2024 14:00,CUST2425,David Torres,Canada,P1350,Ten That,Toys,1,117.60,117.60,Bitcoin,Not Returned,2,No,11,10.42
INV1223,6/04/2025 21:38,CUST2322,Laura Wilson,New Zealand,P1045,Ten Whatever,Home,2,127.08,254.16,Bank Transfer,Not Returned,4,Yes,1,7.78
INV1224,25/05/2024 19:24,CUST2037,Eric Hunter,France,P1206,Reality Worker,Clothing,2,474.69,949.38,Credit Card,Not Returned,1,Yes,3,0.83
INV1225,30/10/2023 10:59,CUST1103,Christine Wright,UK,P1470,Economy Hot,Automotive,3,193.10,579.30,Bitcoin,Not Returned,5,Yes,10,0.76
INV1226,11/03/2024 9:44,CUST1762,Jennifer Goodwin,Germany,P1250,Attorney Cost,Books,5,140.93,704.65,Bank Transfer,Not Returned,2,Yes,4,0.69
INV1227,13/10/2023 8:41,CUST1101,Cameron Parker,Canada,P1083,Everybody Bed,Sports,5,482.36,2411.80,PayPal,Not Returned,2,No,8,0.50
INV1228,19/10/2023 14:52,CUST2397,Tracey Gonzalez,U.S.,P1004,She Game,Sports,4,20.73,82.92,Credit Card,Not Returned,4,No,11,24.18
INV1229,30/07/2024 6:05,CUST2316,Robert Clarke,Australia,P1140,Conference As,Sports,4,69.78,279.12,PayPal,Not Returned,5,No,9,2.56
INV1230,7/03/2025 1:19,CUST2047,James Martin,India,P1339,Political Us,Sports,3,498.33,1494.99,Bank Transfer,Not Returned,3,Yes,5,24.71
INV1231,26/12/2024 3:08,CUST2311,Richard Gordon,UK,P1166,Win Next,Garden,3,278.08,834.24,PayPal,Not Returned,4,No,10,7.99
INV1232,26/08/2024 9:58,CUST1286,Joseph Knight,UK,P1369,So Particular,Food,1,116.72,116.72,Bitcoin,Not Returned,5,Yes,9,17.70
INV1233,1/09/2024 13:05,CUST2171,Mr. Anthony Mcconnell PhD,Canada,P1417,Difference Activity,Clothing,2,160.69,321.38,Bitcoin,Not Returned,5,No,8,7.50
INV1234,17/07/2024 21:29,CUST1348,James Parks,United States,P1430,Continue Daughter,Home,5,158.82,794.10,Bank Transfer,Not Returned,4,Yes,10,22.49
INV1235,11/03/2025 4:32,CUST2340,Theresa Wilkins,UK,P1045,Ten Whatever,Home,2,127.08,254.16,Bank Transfer,Not Returned,4,No,7,21.28
INV1236,30/10/2023 16:10,CUST1963,Tom Foster,India,P1027,Owner Clear,Garden,5,319.66,1598.30,PayPal,Not Returned,5,No,8,7.46
INV1237,18/12/2023 9:30,CUST1110,Richard Rodriguez,Canada,P1445,Thing Near,Automotive,2,137.25,274.50,Bitcoin,Not Returned,5,Yes,12,2.02
INV1238,23/03/2025 7:48,CUST1681,Justin Walker,USA,P1323,Commercial Trouble,Garden,2,426.22,852.44,Bank Transfer,Not Returned,1,Yes,7,19.63
INV1239,7/08/2024 15:26,CUST1180,Alexander Collins,New Zealand,P1066,From Notice,Clothing,5,435.91,2179.55,Bitcoin,Not Returned,,Yes,11,9.33
INV1240,8/09/2023 6:23,CUST1028,Zachary Hicks,France,P1456,Though Allow,Sports,3,26.61,79.83,Credit Card,Not Returned,1,Yes,11,21.92
INV1241,4/04/2024 1:13,CUST1639,Janet Kane DVM,India,P1066,From Notice,Clothing,1,435.91,435.91,Credit Card,Not Returned,2,No,7,18.20
INV1242,15/05/2024 2:59,CUST2221,Janice Fernandez,U.S.,P1268,Near Boy,Books,3,246.67,740.01,Bitcoin,Not Returned,1,Yes,14,22.96
INV1243,10/04/2024 4:57,CUST1826,Heather Brown,U.S.,P1009,With Size,Garden,2,296.69,593.38,Credit Card,Not Returned,1,Yes,5,17.78
INV1244,24/01/2025 9:30,CUST1076,Angela Lopez,India,P1192,Forget Where,Toys,3,178.82,536.46,Credit Card,Not Returned,5,Yes,,17.24
INV1245,3/06/2024 6:10,CUST1853,Donald Miller,UK,P1227,Practice Example,Home,4,17.09,68.36,PayPal,Not Returned,5,Yes,4,10.52
INV1246,25/05/2023 4:58,CUST1206,Bryan Herrera,India,P1339,Political Us,Sports,5,498.33,2491.65,Bitcoin,Not Returned,,Yes,4,2.85
INV1247,31/10/2023 21:19,CUST1217,Mark Brown,UK,P1254,Garden Trial,Clothing,2,73.50,147.00,PayPal,Not Returned,3,No,2,0.99
INV1248,29/09/2024 14:16,CUST2016,Suzanne Jones,Germany,P1466,Forward Security,Home,2,42.04,84.08,Credit Card,Returned,,Yes,13,14.35
INV1249,16/10/2024 5:06,CUST2011,Megan Oliver,United States,P1076,Lay Figure,Books,1,439.61,439.61,Credit Card,Not Returned,5,Yes,7,24.72
INV1250,11/03/2025 22:12,CUST1606,Brian Martin,U.S.,P1135,Say Relate,Clothing,4,212.52,850.08,Bank Transfer,Not Returned,5,No,6,18.46
INV1251,2/05/2024 20:14,CUST1194,,U.S.,P1435,Subject Also,Home,1,251.70,251.70,PayPal,Not Returned,3,No,14,18.33
INV1252,11/11/2024 16:46,CUST1763,Jessica Smith,New Zealand,P1417,Difference Activity,Clothing,3,160.69,482.07,Bitcoin,Not Returned,3,No,12,10.54
INV1253,27/02/2024 6:31,CUST1341,Cynthia Morris,USA,P1057,Camera True,Automotive,2,431.09,862.18,PayPal,Not Returned,4,No,12,14.22
INV1254,16/05/2023 14:48,CUST1897,Elizabeth Dean,Australia,P1092,Option Power,Books,5,8.56,42.80,PayPal,Not Returned,3,Yes,14,10.28
INV1255,8/04/2025 12:12,CUST1094,John Whitehead,USA,P1032,Visit Pass,Home,3,269.40,808.20,PayPal,Not Returned,5,No,8,13.08
INV1256,31/12/2023 22:13,CUST2434,Phillip Kent,Canada,P1316,Collection Human,Garden,1,220.61,220.61,Bitcoin,Not Returned,4,Yes,,16.08
INV1257,2/09/2024 7:14,CUST1321,Charles Shah,U.S.,P1258,Analysis Political,Beauty,4,273.59,1094.36,Bitcoin,Not Returned,2,No,,12.67
INV1258,16/01/2025 9:01,CUST2127,Jeffrey Howell,Canada,P1329,Like Fight,Automotive,4,474.29,1897.16,Bitcoin,Not Returned,3,Yes,13,12.46
INV1259,31/01/2024 7:11,CUST1647,Molly Rodriguez,USA,P1060,Time Play,Automotive,4,376.68,1506.72,Bitcoin,Returned,4,Yes,13,2.27
INV1260,21/04/2025 9:05,CUST2237,Nicole Richards,France,P1493,Although Machine,Garden,5,451.10,2255.50,Bitcoin,Not Returned,2,Yes,13,5.57
INV1261,9/08/2023 17:57,CUST1930,Jill Anderson,India,P1169,Size Close,Home,5,275.07,1375.35,Bank Transfer,Not Returned,,Yes,12,16.47
INV1262,16/06/2023 7:20,CUST1004,Cristian Santos,UK,P1174,More Fact,Books,3,342.62,1027.86,Bank Transfer,Not Returned,,Yes,7,3.51
INV1263,22/07/2024 13:59,CUST2468,Mr. Edward Terry,India,P1380,Campaign Run,Electronics,4,207.22,828.88,Credit Card,Not Returned,3,Yes,7,20.61
INV1264,5/01/2025 9:52,CUST1390,Thomas Atkins,New Zealand,P1366,Physical Page,Clothing,3,496.99,1490.97,Credit Card,Not Returned,3,No,10,14.73
INV1265,16/11/2023 21:49,CUST2032,,USA,P1068,General Morning,Automotive,4,306.44,1225.76,Bitcoin,Not Returned,3,Yes,11,14.46
INV1266,8/12/2024 7:08,CUST2496,Sonya Jackson,India,P1417,Difference Activity,Clothing,2,160.69,321.38,Bank Transfer,Not Returned,3,No,9,22.90
INV1267,11/11/2024 11:20,CUST1508,Joshua Vance,UK,P1140,Conference As,Sports,4,69.78,279.12,PayPal,Not Returned,4,No,13,17.54
INV1268,6/11/2023 15:50,CUST1642,Joshua Rice,Canada,P1364,Popular Recent,Electronics,5,80.10,400.50,Bank Transfer,Not Returned,5,Yes,11,16.25
INV1269,9/06/2024 16:32,CUST1364,Tracy Burke,Australia,P1257,Interview Stand,Clothing,5,210.36,1051.80,Bank Transfer,Not Returned,4,No,10,18.70
INV1270,3/07/2023 18:40,CUST2093,Michael Sims,France,P1146,Across Audience,Home,4,466.96,1867.84,Bitcoin,Not Returned,5,Yes,3,6.67
INV1271,8/06/2024 1:05,CUST1329,Ariana Jennings,USA,P1146,Across Audience,Home,3,466.96,1400.88,Bank Transfer,Not Returned,4,Yes,5,20.35
INV1272,16/11/2024 21:29,CUST1209,Brian Lee,France,P1315,Much Population,Automotive,5,388.45,1942.25,Bank Transfer,Not Returned,,No,6,10.41
INV1273,13/04/2025 4:22,CUST2403,Laura Sweeney,UK,P1160,Night Behavior,Toys,5,453.14,2265.70,Bitcoin,Not Returned,5,No,12,14.71
INV1274,25/01/2025 20:40,CUST2235,Jessica Smith,U.S.,P1100,Remain Job,Sports,2,99.25,198.50,Credit Card,Not Returned,1,Yes,6,1.02
INV1275,31/03/2025 12:07,CUST1571,Christian Vaughn,India,P1284,Financial Position,Automotive,3,30.78,92.34,Credit Card,Not Returned,5,Yes,,3.84
INV1276,5/05/2024 4:46,CUST1660,William David DDS,India,P1305,Range What,Beauty,1,268.71,268.71,Bank Transfer,Not Returned,4,No,1,19.60
INV1277,1/10/2023 10:40,CUST1650,Andrew Harper,France,P1269,Live Loss,Toys,2,220.74,441.48,PayPal,Not Returned,4,No,1,8.74
INV1278,8/08/2023 12:05,CUST1436,Ralph Anderson,UK,P1339,Political Us,Sports,3,498.33,1494.99,Bitcoin,Not Returned,5,Yes,1,16.72
INV1279,7/09/2023 11:27,CUST1912,Robert Haynes,Canada,P1123,Gun Rule,Toys,5,112.76,563.80,Bank Transfer,Not Returned,,No,4,13.51
INV1280,22/06/2024 23:42,CUST1579,David Grant,Australia,P1012,Industry A,Beauty,5,142.55,712.75,Bitcoin,Not Returned,2,Yes,5,12.85
INV1281,3/04/2024 2:11,CUST1196,Daniel Salinas,United States,P1085,Leader Staff,Books,5,357.91,1789.55,PayPal,Not Returned,3,Yes,3,13.44
INV1282,26/08/2023 2:33,CUST2439,Chelsea Smith,United States,P1449,North After,Garden,4,433.30,1733.20,PayPal,Returned,5,No,,2.19
INV1283,8/12/2024 13:17,CUST1111,Shannon Walker,India,P1091,Owner Deal,Automotive,3,118.91,356.73,Bank Transfer,Not Returned,3,No,6,7.91
INV1284,3/07/2023 10:51,CUST1797,Michael Perry PhD,India,P1344,Letter Base,Automotive,1,475.68,475.68,Credit Card,Not Returned,,No,14,12.57
INV1285,22/02/2025 1:56,CUST1593,Randy Smith,UK,P1402,Modern Mind,Food,3,295.63,886.89,Bitcoin,Not Returned,5,Yes,7,3.91
INV1286,30/03/2024 7:52,CUST1450,Brittany Kim,France,P1069,Save Do,Home,4,190.09,760.36,PayPal,Not Returned,5,No,,13.84
INV1287,15/01/2025 16:51,CUST2136,Michael Roberson,India,P1072,Increase Like,Food,1,165.46,165.46,Credit Card,Not Returned,5,No,3,10.32
INV1288,6/11/2024 19:51,CUST2322,Laura Wilson,U.S.,P1435,Subject Also,Home,5,251.70,1258.50,Bank Transfer,Not Returned,1,Yes,13,18.78
INV1289,5/05/2024 7:15,CUST2124,Emily Rodgers,United States,P1236,Throughout Point,Books,5,92.06,460.30,PayPal,Not Returned,3,No,5,3.21
INV1290,17/01/2025 15:54,CUST2342,Regina Mitchell,United States,P1120,Choose Trouble,Garden,1,146.20,146.20,Bank Transfer,Not Returned,2,No,11,14.60
INV1291,7/11/2023 16:54,CUST2158,Jesse Castro,New Zealand,P1290,Believe Seven,Books,3,67.48,202.44,Bank Transfer,Not Returned,1,No,4,21.00
INV1292,2/01/2025 10:33,CUST1275,Matthew Moore,Germany,P1347,Us Officer,Food,3,488.42,1465.26,Bank Transfer,Not Returned,,Yes,10,15.17
INV1293,22/12/2023 10:39,CUST1574,Daniel Nguyen,Canada,P1439,Wait Treatment,Books,2,231.11,462.22,Credit Card,Not Returned,,Yes,13,14.55
INV1294,2/05/2025 8:26,CUST1829,Kenneth Knight,USA,P1393,Field Late,Food,5,460.99,2304.95,Bitcoin,Not Returned,1,No,6,5.58
INV1295,4/10/2023 3:20,CUST2207,Dawn Rivera,France,P1375,Ten Author,Clothing,3,474.06,1422.18,Bitcoin,Not Returned,,Yes,13,24.10
INV1296,3/11/2024 17:13,CUST2257,Manuel Mccullough,U.S.,P1350,Ten That,Toys,2,117.60,235.20,PayPal,Not Returned,4,Yes,11,18.30
INV1297,17/09/2023 19:23,CUST1734,Steven Stein,Canada,P1020,Forward Age,Toys,2,415.56,831.12,Bank Transfer,Not Returned,5,Yes,8,22.69
INV1298,16/01/2024 11:43,CUST1739,Linda Gonzalez,USA,P1198,Return Such,Food,4,220.11,880.44,Bank Transfer,Not Returned,4,No,13,18.55
INV1299,26/02/2024 16:34,CUST2185,John Duncan,New Zealand,P1278,Customer Film,Toys,5,192.66,963.30,Credit Card,Not Returned,3,Yes,8,10.15
INV1300,11/06/2023 12:02,CUST1706,Adam Jackson,USA,P1249,Sometimes Democratic,Automotive,4,244.88,979.52,PayPal,Not Returned,1,Yes,8,16.09
INV1301,7/09/2023 11:16,CUST1433,Chad Jones,India,P1076,Lay Figure,Books,2,439.61,879.22,Credit Card,Not Returned,3,No,11,2.83
INV1302,18/09/2023 20:25,CUST2382,John Austin,U.S.,P1245,Administration Wish,Home,4,373.11,1492.44,Bitcoin,Returned,,Yes,9,14.81
INV1303,3/06/2023 22:01,CUST1275,Matthew Moore,India,P1322,Travel Citizen,Sports,5,171.52,857.60,PayPal,Not Returned,1,No,9,24.23
INV1304,5/09/2023 11:32,CUST2305,Matthew Baker,Canada,P1009,With Size,Garden,3,296.69,890.07,Bitcoin,Not Returned,1,Yes,13,10.27
INV1305,13/09/2023 18:25,CUST1292,Jeremy Reed,U.S.,P1406,Fill Daughter,Garden,5,458.46,2292.30,Bank Transfer,Not Returned,5,No,14,11.34
INV1306,12/06/2024 16:10,CUST2209,Anthony Randolph,U.S.,P1035,First Best,Automotive,2,113.71,227.42,PayPal,Not Returned,4,No,13,3.74
INV1307,17/05/2024 15:43,CUST1197,Spencer Haynes,India,P1090,Indicate Reach,Beauty,4,15.41,61.64,Credit Card,Not Returned,5,Yes,14,15.09
INV1308,21/12/2024 7:58,CUST1002,Angie Henderson,Australia,P1459,Thousand Company,Home,4,250.19,1000.76,Bitcoin,Not Returned,3,No,5,14.73
INV1309,6/09/2023 19:13,CUST2426,Robert Charles,UK,P1294,Wall Safe,Home,1,304.92,304.92,PayPal,Not Returned,,No,9,21.92
INV1310,30/04/2025 22:09,CUST1836,,USA,P1131,Social Evening,Clothing,2,339.23,678.46,Credit Card,Not Returned,3,Yes,11,20.11
INV1311,3/12/2024 20:09,CUST1837,Carol Sanders,India,P1185,Show Idea,Clothing,1,194.36,194.36,Bitcoin,Not Returned,4,No,10,9.94
INV1312,23/10/2024 4:22,CUST1417,Carrie Wright,Germany,P1211,By Create,Toys,5,279.43,1397.15,Bitcoin,Not Returned,2,No,12,17.64
INV1313,22/03/2024 12:18,CUST1282,Jessica Garcia,Germany,P1437,Meet Clearly,Toys,1,210.67,210.67,PayPal,Not Returned,4,No,12,8.46
INV1314,17/02/2024 3:41,CUST2127,Jeffrey Howell,USA,P1314,Short Strong,Toys,1,309.88,309.88,PayPal,Not Returned,4,No,1,1.60
INV1315,24/09/2024 16:19,CUST1454,Alfred Galvan,New Zealand,P1189,Dream Key,Books,1,115.35,115.35,Bitcoin,Not Returned,4,No,11,24.09
INV1316,11/01/2025 9:33,CUST1117,Ashley Waller,Germany,P1484,Member Significant,Food,2,342.49,684.98,Bank Transfer,Not Returned,4,Yes,9,4.24
INV1317,2/06/2023 1:43,CUST1073,Lauren Daniels,U.S.,P1184,Certain Begin,Books,2,137.07,274.14,Bank Transfer,Not Returned,2,No,6,14.65
INV1318,22/10/2024 10:45,CUST2060,Arthur Mcneil,France,P1007,Difficult How,Automotive,1,103.42,103.42,Bank Transfer,Not Returned,2,Yes,9,24.08
INV1319,16/06/2024 1:47,CUST1931,Sandra Rivera,UK,P1476,Always Star,Clothing,4,219.82,879.28,Credit Card,Not Returned,4,No,5,23.68
INV1320,26/08/2024 1:19,CUST2051,Alexa Buck,India,P1489,Billion Term,Food,3,75.84,227.52,Bitcoin,Not Returned,4,No,12,6.08
INV1321,20/04/2025 4:03,CUST1695,Mr. Aaron Arnold,India,P1492,Describe Shake,Electronics,4,449.96,1799.84,Bitcoin,Not Returned,,No,10,19.72
INV1322,21/11/2024 15:55,CUST1451,Courtney Hayes,New Zealand,P1346,According Election,Garden,2,141.87,283.74,Credit Card,Not Returned,2,Yes,4,2.33
INV1323,29/02/2024 3:27,CUST2379,Michael Smith,U.S.,P1383,Job Network,Toys,3,352.98,1058.94,Bank Transfer,Not Returned,4,No,2,23.68
INV1324,9/01/2024 20:30,CUST2399,Heather Nunez,Canada,P1476,Always Star,Clothing,2,219.82,439.64,PayPal,Not Returned,1,Yes,3,20.87
INV1325,22/07/2023 14:20,CUST2266,Shannon Taylor,United States,P1182,Growth Watch,Beauty,2,392.28,784.56,Bitcoin,Not Returned,4,Yes,13,12.06
INV1326,11/12/2024 12:27,CUST2271,Kimberly Lutz,India,P1161,Cultural Decide,Electronics,4,50.69,202.76,Bitcoin,Not Returned,4,No,6,5.55
INV1327,25/12/2023 17:54,CUST2181,Christina Weber,New Zealand,P1065,Need Analysis,Home,1,256.30,256.30,Credit Card,Not Returned,3,Yes,7,24.41
INV1328,11/04/2025 20:10,CUST2430,Adam Brooks,USA,P1265,Network Put,Toys,4,377.97,1511.88,PayPal,Not Returned,,No,5,15.32
INV1329,31/08/2023 23:07,CUST1531,Mark Jimenez,UK,P1095,Away Exactly,Clothing,5,259.51,1297.55,Bank Transfer,Not Returned,3,No,3,10.48
INV1330,4/09/2023 3:01,CUST1762,Jennifer Goodwin,U.S.,P1186,Near Resource,Electronics,4,430.00,1720.00,PayPal,Not Returned,5,No,12,5.90
INV1331,19/03/2025 9:14,CUST1885,Kenneth Sharp,U.S.,P1438,Product Magazine,Garden,4,490.22,1960.88,Credit Card,Not Returned,3,Yes,14,21.23
INV1332,9/05/2025 8:37,CUST2058,Sarah Brooks,UK,P1273,Note Individual,Food,3,269.39,808.17,Credit Card,Not Returned,5,Yes,,5.39
INV1333,23/07/2023 6:10,CUST1520,Amy Martinez,Australia,P1243,Draw Alone,Automotive,1,216.24,216.24,Bank Transfer,Not Returned,2,No,,10.29
INV1334,13/12/2023 20:36,CUST1719,Jeffrey Roberson,India,P1444,Situation Arrive,Sports,5,173.24,866.20,PayPal,Not Returned,2,No,5,16.83
